raw_id,text,sentiment_label,sentiment_confidence,mentions_candidate_probability,intensity_score,lga_relevance_label,lga_confidence,opposition_signal_probability,language_label,language_confidence,schema_version,model,reviewer_label,reviewer_reasoning,final_label,reviewed_by,reviewed_at
nairaland_search-090ead52e76f,"He advised residents to refuse any unlawful demand by policemen to search their phones on the roadside and immediately report such incidents through the police emergency lines. “You cannot stop anybody on the road and ask the person to bring out his phone for search. If any policeman stops you and asks to search your phone, don’t agree. Call the police emergency lines and we will ask them why,” Sanusi said. How many times we don here this matter yet them still dey do am",not_about_candidate,0.57,0.04,moderate,unclear,0.98,0.13,mixed,0.82,v3,jev-1.13.0,,,,,
nairaland_search-50925b79e45a,He advised residents to refuse any unlawful demand by policemen to search their phones on the roadside and immediately report such incidents through the police emergency lines. How many times we don here this matter yet them still dey do am,not_about_candidate,0.67,0.04,moderate,unclear,1.0,0.12,mixed,0.86,v3,jev-1.13.0,,,,,
nairaland_search-418a6f98eba0,Re: APC Candidate Kallamu Usman Maijama'a Wins By-Election In Gombe by naptu2 ( op ): 3:37am On Sep 20 * . Modified: 3:52am On Sep 20 Previous threads: Kano by-election:APC's Datti declared winner of Dawakin Kudu State Constituency https://www.nairaland.com/8751235/kano-by-election-apcs-datti-declared Breaking: APC Wins Udu Constituency Bye Election In Delta State https://www.nairaland.com/8751268/breaking-apc-wins-udu-constituency APC’s Yakubu Ali Wins By-Election In Bauchi State https://www.nairaland.com/8751308/apcs-yakubu-ali-wins-by-election,not_about_candidate,0.51,0.06,calm,unclear,0.92,0.51,english,0.99,v3,jev-1.13.0,,,,,
nairaland_search-82fd334d14a2,Previous threads: Kano by-election:APC's Datti declared winner of Dawakin Kudu State Constituency https://www.nairaland.com/8751235/kano-by-election-apcs-datti-declared Breaking: APC Wins Udu Constituency Bye Election In Delta State https://www.nairaland.com/8751268/breaking-apc-wins-udu-constituency APC’s Yakubu Ali Wins By-Election In Bauchi State https://www.nairaland.com/8751308/apcs-yakubu-ali-wins-by-election,neutral,0.69,0.15,calm,unclear,0.96,0.53,english,0.99,v3,jev-1.13.0,,,,,
nairaland_search-854198f00cab,Where's NDC and ADC I'm tired for these opposition wasting their time on SM chasing shadow,not_about_candidate,0.64,0.02,moderate,unclear,0.96,0.44,english,0.52,v3,jev-1.13.0,,,,,
nairaland_search-5997acf7f9d8,"Ogunlere must still lose in January, This I have seen!",not_about_candidate,0.42,0.03,strong,unclear,0.93,0.35,english,0.78,v3,jev-1.13.0,,,,,
nairaland_search-0c34518282ae,"Karlovich : Ogunlere must still lose in January, This I have seen! Those with blurry vision shouldn't be argue of what rainbow colors look like Tell us one single thing you ever seen in the past with your support that came close to reality? What's happening to Apc vs Nigerians narration?",negative,0.53,0.05,strong,unclear,0.99,0.64,english,0.95,v3,jev-1.13.0,,,,,
nairaland_search-9678ee719bd7,. yarimo  the NDC YOOTS LEADER,not_about_candidate,0.39,0.04,mild,unclear,0.94,0.3,mixed,0.43,v3,jev-1.13.0,,,,,
nairaland_search-8f5b8e3a2f06,They will soon come and tell you they only care about presidential elections,negative,0.33,0.03,moderate,unclear,1.0,0.29,english,1.0,v3,jev-1.13.0,,,,,
nairaland_search-295a99439c15,"Karlovich : Ogunlere must still lose in January, This I have seen! says by an inconsequential entity. Nigeria don move on.",not_about_candidate,0.35,0.03,moderate,unclear,0.99,0.36,english,0.74,v3,jev-1.13.0,,,,,
nairaland_search-0508aeabd04e,I hope is getting clearer now abi😂😂😂 Those wailers should subscribe for tears on time before next year.,negative,0.73,0.04,mild,unclear,0.98,0.39,english,0.4,v3,jev-1.13.0,,,,,
nairaland_search-6e6a1d28798a,APC still dey win? Seems 2027 is getting clearer!,not_about_candidate,0.78,0.03,mild,unclear,1.0,0.75,mixed,0.92,v3,jev-1.13.0,,,,,
nairaland_search-7d33d8914aac,ADC and NDC will not be declared winner of next election,not_about_candidate,0.46,0.03,calm,unclear,0.99,0.41,english,0.98,v3,jev-1.13.0,,,,,
nairaland_search-40486d3551c8,This is the same party some delusional claimed has been rejected.,positive,0.69,0.05,moderate,unclear,1.0,0.44,english,1.0,v3,jev-1.13.0,,,,,
nairaland_search-a01f962909b2,"Inosky : Did NDC participated in this election? Did anyone stop NDC from participating? ADC and NDC pulled out of the race to avoid setback and humiliation. Why would a political party shy away from fielding candidate in an election if not for fear of defeat and the humiliation and backlash that would follow? And ironically, while the INEC election was going on in the 4 constituencies, Obi, according to his obidients and their polls, was leading in an online poll. No be deceits be dat?",not_about_candidate,0.79,0.02,strong,unclear,0.98,0.53,mixed,0.84,v3,jev-1.13.0,,,,,
nairaland_search-93b6fef4e788,"Alright, let's see.APC candidate wins a local election? Definitely! A good one.",positive,0.69,0.03,mild,unclear,1.0,0.88,english,0.99,v3,jev-1.13.0,,,,,
nairaland_search-540c1db65c6a,Freetech : Where's NDC and ADC I'm tired for these opposition wasting their time on SM chasing shadow Many Nigerians vote party and not individual and that is why we are suffering,not_about_candidate,0.71,0.03,strong,unclear,1.0,0.5,english,0.81,v3,jev-1.13.0,,,,,
nairaland_search-08d6fa421f17,What of their oga too? He needs to take responsibility for it cos they usually act base on his instructions. 🤔🤨,negative,0.68,0.04,moderate,unclear,1.0,0.17,english,0.34,v3,jev-1.13.0,,,,,
nairaland_search-3cfcff8a85c2,We are just doing dress rehearsal for next January. We will beat Peter in his polling unit.,not_about_candidate,0.55,0.03,mild,unclear,1.0,0.36,english,0.99,v3,jev-1.13.0,,,,,
nairaland_search-c32a58cd3bb7,🔥🔥🔥🔥🔥 APC! We lighting up everywhere! These political minions still don’t know what time it is!,not_about_candidate,0.25,0.04,very_strong,unclear,1.0,0.91,english,0.91,v3,jev-1.13.0,,,,,
nairaland_search-12bc9f2ad33a,Previous threads: Kano by-election:APC's Datti declared winner of Dawakin Kudu State Constituency https://www.nairaland.com/8751235/kano-by-election-apcs-datti-declared APC Candidate Kallamu Usman Maijama'a Wins By-Election In Gombe https://www.nairaland.com/8751305/apc-candidate-kallamu-usman-maijamaa APC’s Yakubu Ali Wins By-Election In Bauchi State https://www.nairaland.com/8751308/apcs-yakubu-ali-wins-by-election,neutral,0.38,0.08,calm,unclear,0.94,0.54,english,0.99,v3,jev-1.13.0,,,,,
nairaland_search-3f0fb4dcce66,"Again, AADC and NDC are nowhere to be found. They only exist online to make noise.",negative,0.51,0.03,moderate,unclear,0.99,0.35,english,0.99,v3,jev-1.13.0,,,,,
nairaland_search-2b5640e15f1a,aswani : You can only prove a positive Ọga. Please try and make your posts not just make sense but at least relevant to the thread topic. Keep quiet 🤫 and let your Ebola EBILokan EBIpawa prove his drug dealings is a negative,negative,0.56,0.03,strong,unclear,0.95,0.24,mixed,0.4,v3,jev-1.13.0,,,,,
nairaland_search-3b7d9acb8d27,"* . Modified: 11:02pm On Sep 21 Congratulations to us, but let me know when you see it.",positive,0.33,0.04,mild,unclear,1.0,0.12,english,0.99,v3,jev-1.13.0,,,,,
nairaland_search-74f65cd004a8,"Congratulations to us, but let me know when you see it.",not_about_candidate,0.33,0.05,mild,unclear,1.0,0.15,english,1.0,v3,jev-1.13.0,,,,,
nairaland_search-d8962c7e5d54,They don’t know anything,negative,0.75,0.04,moderate,unclear,1.0,0.22,english,1.0,v3,jev-1.13.0,,,,,
nairaland_search-e35f7bd2bc3d,Thunder fire who voted for APC,not_about_candidate,0.5,0.04,strong,unclear,0.99,0.54,english,0.43,v3,jev-1.13.0,,,,,
nairaland_search-84228c701a2d,"PDPdestroyer : My Obidient neighbour had to rinse his eyes with water many times to be sure he read right. He couldn’t believe APC won this Delta bye-election, because of those online polls he saw on nairaland the house member defected to NDC and was removed. so NDC was not allowed to contest the bye election. only APC,PDP and APM",not_about_candidate,0.54,0.89,mild,unclear,1.0,0.61,english,0.94,v3,jev-1.13.0,,,,,
nairaland_search-45e1ac47b645,naptu2 : Previous threads: Kano by-election:APC's Datti declared winner of Dawakin Kudu State Constituency https://www.nairaland.com/8751235/kano-by-election-apcs-datti-declared APC Candidate Kallamu Usman Maijama'a Wins By-Election In Gombe https://www.nairaland.com/8751305/apc-candidate-kallamu-usman-maijamaa APC’s Yakubu Ali Wins By-Election In Bauchi State https://www.nairaland.com/8751308/apcs-yakubu-ali-wins-by-election Why didn't ADC and NDC participate? Seems it's a nationwide. Is there any issues affecting them at the national levels at that time? I would have preferred them to be there to test their popularities.,not_about_candidate,0.55,0.06,calm,unclear,0.95,0.26,english,0.99,v3,jev-1.13.0,,,,,
nairaland_search-e3572cfdf8cc,WE ARE INTERESTED NON PAPA OSELOKA'S NDC a d Pa ATIKU  ADC own,not_about_candidate,0.79,0.05,calm,unclear,0.97,0.46,mixed,0.51,v3,jev-1.13.0,,,,,
nairaland_search-daeaffc3ede5,OBI don start going from Church  to Church  to repeat his YES DADDY while APC dey WIN steady.,not_about_candidate,0.55,0.03,moderate,unclear,0.98,0.79,mixed,0.65,v3,jev-1.13.0,,,,,
nairaland_search-376d54301894,"Apcshit : Thunder fire who voted for APC . No cry, no cry, no cry, no cry. But if you still want to cry, then cry well well",not_about_candidate,0.38,0.03,very_strong,unclear,1.0,0.62,english,0.51,v3,jev-1.13.0,,,,,
nairaland_search-5d2bd3eb63de,No panic. 2027 is Nigerians vs APC 😂😂😂 Na Samuel Eto'o people vote for this election. 🤣🤣🤣,not_about_candidate,0.74,0.02,mild,unclear,1.0,0.45,mixed,0.85,v3,jev-1.13.0,,,,,
nairaland_search-e237b386683d,ppogba : It is not difficult to get something to deceive the gullible opposition we have. Afterall Ikemefuna Van Basten is still cashing out. No be small Van Basten... him deceive desperate Atiku wetin no good.,not_about_candidate,0.63,0.02,strong,unclear,0.99,0.65,mixed,0.88,v3,jev-1.13.0,,,,,
nairaland_search-b3bd85da88c8,NgeneUkwenu : We are just doing dress rehearsal for next January. We will beat Peter in his polling unit. Have you returned to APC from PDP? May the poverty which APC imposed upon Nigerians since 2015 afflict your generations unborn. Amen.,not_about_candidate,0.6,0.02,very_strong,unclear,0.99,0.89,english,0.85,v3,jev-1.13.0,,,,,
nairaland_search-a303b7b3a906,But some people are screaming online that the APC will not win any elections as Nigerians prefers theirs ice cream seller,not_about_candidate,0.72,0.03,moderate,unclear,1.0,0.52,english,0.88,v3,jev-1.13.0,,,,,
nairaland_search-e2fba3aa3b7b,", 2015 nice . . . . but I don't think its d latest. cos boko boys don send almost half of the Hausa's to d grave",not_about_candidate,0.65,0.03,strong,unclear,0.96,0.22,mixed,0.71,v3,jev-1.13.0,,,,,
nairaland_search-58a3184781d2,nice . . . . but I don't think its d latest. cos boko boys don send almost half of the Hausa's to d grave,negative,0.44,0.03,strong,unclear,0.96,0.2,mixed,0.64,v3,jev-1.13.0,,,,,
nairaland_search-0a3b59f941c0,", 2015 petkoffDrake : nice . . . . but I don't think its d latest. cos boko boys don send almost half of the Hausa's to d grave Funny you boko never kill reach my local government population yet.. so haters should go and die. FYI our population has zero chances of being reduced even by war.. I de born 30 kids like my papa, and his father before him, ,  ntorr",not_about_candidate,0.71,0.03,strong,unclear,0.82,0.14,mixed,0.52,v3,jev-1.13.0,,,,,
nairaland_search-07e64a9e0e79,"petkoffDrake : nice . . . . but I don't think its d latest. cos boko boys don send almost half of the Hausa's to d grave Funny you boko never kill reach my local government population yet.. so haters should go and die. FYI our population has zero chances of being reduced even by war.. I de born 30 kids like my papa, and his father before him, ,  ntorr",not_about_candidate,0.76,0.03,strong,unclear,0.76,0.12,mixed,0.6,v3,jev-1.13.0,,,,,
nairaland_search-0f9a4583378f,", 2015 booked",not_about_candidate,0.54,0.05,calm,unclear,1.0,0.18,english,0.99,v3,jev-1.13.0,,,,,
nairaland_search-317bd1ce36d6,booked,not_about_candidate,0.79,0.07,calm,unclear,1.0,0.18,english,1.0,v3,jev-1.13.0,,,,,
nairaland_search-0a122a886027,", 2015 Many people had PhD over the false story. If I did not come out and told the correct, many people would. Never know the truth",negative,0.25,0.07,mild,unclear,1.0,0.13,english,0.98,v3,jev-1.13.0,,,,,
nairaland_search-3ea479a17aab,"Many people had PhD over the false story. If I did not come out and told the correct, many people would. Never know the truth",negative,0.26,0.06,moderate,unclear,1.0,0.12,english,0.98,v3,jev-1.13.0,,,,,
nairaland_search-233c81226def,petkoffDrake : nice . . . . but I don't think its d latest. cos boko boys don send almost half of the Hausa's to d grave Hmm! are you saying that boko boys were successful  with the ethnic cleansing in the North? nay.,not_about_candidate,0.65,0.03,strong,unclear,0.99,0.15,mixed,0.63,v3,jev-1.13.0,,,,,
nairaland_search-c7f58a87d515,"Re: Map Of Ethnic Groups In Nigeria As It Revolves From 1901- 2015 by forgiveness ( op ): 11:41pm On Jul 15 , 2015 ademusiwa99 : Many people had PhD over the false story. If I did not come out and told the correct, many people would. Never know the truth Really!",not_about_candidate,0.79,0.05,moderate,unclear,1.0,0.08,english,0.87,v3,jev-1.13.0,,,,,
nairaland_search-673807e71c89,"ademusiwa99 : Many people had PhD over the false story. If I did not come out and told the correct, many people would. Never know the truth Really!",negative,0.36,0.1,moderate,unclear,1.0,0.13,english,0.78,v3,jev-1.13.0,,,,,
nairaland_search-059d9b489490,Nice,positive,0.49,0.05,mild,unclear,0.99,0.13,english,1.0,v3,jev-1.13.0,,,,,
nairaland_search-08ab9f8576bb,", 2015 Blah Blah Blah",not_about_candidate,0.79,0.05,calm,unclear,1.0,0.16,english,0.98,v3,jev-1.13.0,,,,,
nairaland_search-c9738081ee52,Blah Blah Blah,not_about_candidate,0.75,0.04,calm,unclear,1.0,0.12,english,0.98,v3,jev-1.13.0,,,,,
nairaland_search-a806f67a3535,", 2015 Comentus LA leta",not_about_candidate,0.67,0.07,calm,unclear,0.92,0.23,hausa,0.14,v3,jev-1.13.0,,,,,
nairaland_search-211a8b788fc2,Comentus LA leta,not_about_candidate,0.42,0.07,calm,unclear,0.89,0.23,other,0.43,v3,jev-1.13.0,,,,,
nairaland_search-db1d0da81f4e,", 2016 N",not_about_candidate,0.69,0.08,calm,unclear,0.84,0.25,english,0.7,v3,jev-1.13.0,,,,,
nairaland_search-5036bc2311c1,N,not_about_candidate,0.78,0.12,calm,unclear,0.97,0.26,english,0.59,v3,jev-1.13.0,,,,,
